,Formation Method,Si Precursor,Si Precursor Concentration (M),Additional Si Co-Precursor(s),Si Co-Precursor Concentration (M),Hybrid Aerogel Co-Precursor,Co-Precursor Concentration (M),Dopant,Dopant Concentration (M),Solvent 1,Solvent 1 Concentration (M),Solvent 2,Solvent 2 Concentration (M),Additional Solvents,Acid Catalyst,Acid Catalyst Initial Concentration (M),Acid Catalyst concentration in Sol(M),Base Catalyst,Base Catalyst Initial Concentration(M),Base Catalyst concentration in Sol (M),Hydrolysis Time (hr),Modifier,Modifier Concentration (M),Modifier Solvent,Modifier Solvent (M),Molar Ratio (Modifier/Modifier Solvent),Volume % of Modifier in Solvent,Volume Ratio (Modifier/Modifier Solvent/Additional Solvents),Surfactant,Surfactant Concentration (M),Sol 1,Sol 1 Stir rate (rpm),Sol 1 Stir Time (min),Sol 1 Standing time (hr),Sol 1 Temp (°C),pH Sol 1,Sol 2,Sol 2 Stir rate (rpm),Combined Sol Stir Time (min),Combined Sol 2 Standing time (hr),Sol 2 Temp (°C),pH Sol 2,Gelation Agent,pH final sol,Gelation Temp (°C),Gelation Pressure (MPa),Gelation Time (mins),Aging Conditions,Aging Temp (°C),Aging Time (hrs),Aging Conditions 2,Aging Temp 2 (°C),Aging Time 2 (hrs),Wash Solvent 1,Wash Times 1 (#),Wash Duration 1 (days),Wash Temp 1 (°C),Wash Solvent 2,Wash Times 2 (#),Wash Duration 2 (days),Wash Temp 2 (°C),Wash Solvent 3,Wash Times 3 (#),Wash Duration 3 (days),Wash Temp 3 (°C),Wash Solvent 4,Wash Times 4 (#),Wash Duration 4 (days),Wash Temp 4 (°C),Wash Solvent 5,Wash Times 5 (#),Wash Duration 5 (days),Wash Temp 5 (°C),Drying Method,Drying Solvent,Drying Temp (°C),Drying Pressure (MPa),Drying Time (hrs),Drying Method 2,Drying Temp 2 (°C),Drying Pressure 2 (MPa),Drying Time 2 (hrs),Drying Atmosphere 2,Drying Method 3,Drying Temp 3 (°C),Drying Time 3 (hrs),Drying Atmosphere 3,Drying Pressure 3 (MPa),Drying Temp 4 (°C),Drying Time 4 (hrs),Drying Pressure 4 (MPa),Drying Temp 5 (°C),Drying Time 5 (hrs),Drying Pressure 5 (MPa),Sintering Temp (°C),Sintering Time (min),Ramp Rate (°C/min),Porosity,Porosity (%),Pore Volume (cm3/g),Average Pore Diameter (nm),Surface Area (m2/g),Bulk Density (g/cm3),Young Modulus (MPa),Thermal Conductivity (W/mK),Crystalline Phase,Average Pore Size (nm),Nanoparticle Size (nm)
661,Sol-gel,MTMS,,MPTMS,,,,,,MeOH,,,,,Oxalic Acid,0.01,,NH4OH,10,,,,,,,,,,CTAB,,"MTMS, MPTMS, CTAB, MeOH, Oxalic Acid",,1440,,20,,NH4OH,,30,,,,,,40,,120,,60,48,,,,H2O,1,0.333333333333333,,MeOH,3,1,,,,,,,,,,,,,,Supercritical Drying,CO2,45,8.5,,,,,,,,,,,,,,,,,,,,,Mesoporous,95.4,,,109,0.06,0.008,,,,
662,Sol-gel,MTMS,,MPTMS,,,,,,MeOH,,,,,Oxalic Acid,0.01,,NH4OH,10,,,,,,,,,,CTAB,,"MTMS, MPTMS, CTAB, MeOH, Oxalic Acid",,1440,,20,,NH4OH,,30,,,,,,40,,90,,60,48,,,,H2O,1,0.333333333333333,,MeOH,3,1,,,,,,,,,,,,,,Supercritical Drying,CO2,45,8.5,,,,,,,,,,,,,,,,,,,,,Mesoporous,96,,,1,0.051,0.0076,,,,
663,Sol-gel,MTMS,,MAPTMS,,,,,,MeOH,,,,,Oxalic Acid,0.01,,NH4OH,10,,,,,,,,,,CTAB,,"MTMS, MAPTMS, CTAB, MeOH, Oxalic Acid",,1440,,20,,NH4OH,,30,,,,,,40,,150,,60,48,,,,H2O,1,0.333333333333333,,MeOH,3,1,,,,,,,,,,,,,,Supercritical Drying,CO2,45,8.5,,,,,,,,,,,,,,,,,,,,,Mesoporous,96,,,338,0.058,0.0086,,,,
664,Sol-gel,MTMS,,MAPTMS,,,,,,MeOH,,,,,Oxalic Acid,0.01,,NH4OH,10,,,,,,,,,,CTAB,,"MTMS, MAPTMS, CTAB, MeOH, Oxalic Acid",,1440,,20,,NH4OH,,30,,,,,,40,,150,,60,48,,,,H2O,1,0.333333333333333,,MeOH,3,1,,,,,,,,,,,,,,Supercritical Drying,CO2,45,8.5,,,,,,,,,,,,,,,,,,,,,Mesoporous,95.5,,,115,0.062,0.0078,,,,
665,Sol-gel,MTMS,,MAPTMS,,,,,,MeOH,,,,,Oxalic Acid,0.01,,NH4OH,10,,,,,,,,,,CTAB,,"MTMS, MAPTMS, CTAB, MeOH, Oxalic Acid",,1440,,20,,NH4OH,,30,,,,,,40,,120,,60,48,,,,H2O,1,0.333333333333333,,MeOH,3,1,,,,,,,,,,,,,,Supercritical Drying,CO2,45,8.5,,,,,,,,,,,,,,,,,,,,,Mesoporous,96.1,,,21,0.058,0.0072,,,,
666,Sol-gel,TEOS,,HMDZ,,,,,,Isopropanol,,H2O,,,HCl,1,,,,,,,,,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,"HMDZ, Isopropanol",140,,,,,,6,,,29,,,24,Residual Solution,,24,Isopropanol,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,,,0.42,2.9,654,0.99,,,,,
667,Sol-gel,TEOS,,HMDZ,,,,,,Isopropanol,,H2O,,,HCl,1,,,,,,,,,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,"HMDZ, Isopropanol",140,,,,,,6,,,29,,,24,Residual Solution,,24,Isopropanol,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,,,1.17,4.8,958,0.6,,,,,
668,Sol-gel,TEOS,,HMDZ,,,,,,Isopropanol,,H2O,,,HCl,1,,,,,,,,,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,"HMDZ, Isopropanol",140,,,,,,7,,,4,,,24,Residual Solution,,24,Isopropanol,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,,,0.99,4.1,929,0.614,,,,,
669,Sol-gel,TEOS,,HMDZ,,,,,,Isopropanol,,H2O,,,HCl,1,,,,,,,,,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,"HMDZ, Isopropanol",140,,,,,,7,,,4,,,24,"TEOS, Isopropanol, H2O",,24,Isopropanol,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,Mesoporous,,1.61,6.4,902,0.406,,,,,
670,Sol-gel,TEOS,,HMDZ,,,,,,Isopropanol,,H2O,,,HCl,1,,,,,,,,,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,"HMDZ, Isopropanol",140,,,,,,8,,,1.5,,,24,"TEOS, Isopropanol, H2O",,24,Isopropanol,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,Mesoporous,,1.16,4.5,937,0.55,,,,,
671,Sol-gel,TEOS,,HMDZ,,,,,,Isopropanol,,H2O,,,HCl,1,,,,,,,,,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,"HMDZ, Isopropanol",140,,,,,,8,,,1.5,,,24,"TEOS, Isopropanol, H2O",,24,Isopropanol,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,Mesoporous,,1.61,6.3,889,0.376,,,,,
672,Sol-gel,TEOS,,,,,,,,Isopropanol,,H2O,,,HCl,1,,NH4OH,0.1,,,HMDZ,,Isopropanol,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,NH4OH,,,,,7,,,,,,,,24,"HMDZ, Isopropanol",,,,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,Mesoporous,,1.59,8,671,0.418,,,,,
673,Sol-gel,TEOS,,,,,,,,Isopropanol,,H2O,,,HCl,1,,NH4OH,0.1,,,HMDZ,,Isopropanol,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,NH4OH,,,,,7,,,,,,,,24,"HMDZ, Isopropanol",,,,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,Mesoporous,,1.76,7.5,783,0.349,,,,,
674,Sol-gel,TEOS,,,,,,,,Isopropanol,,H2O,,,HCl,1,,NH4OH,0.1,,,HMDZ,,Isopropanol,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,NH4OH,,,,,7,,,,,,,,24,"HMDZ, Isopropanol",,,,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,Mesoporous,,1.93,8.6,715,0.308,,,,,
675,Sol-gel,TEOS,,,,,,,,Isopropanol,,H2O,,,HCl,1,,NH4OH,0.1,,,HMDZ,,Isopropanol,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,NH4OH,,,,,7,,,,,,,,24,"HMDZ, Isopropanol",,,,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,Mesoporous,,1.63,6.9,771,0.37,,,,,
676,Sol-gel,TEOS,,,,,,,,Isopropanol,,H2O,,,HCl,1,,NH4OH,0.1,,,HMDZ,,Isopropanol,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,NH4OH,,,,,7,,,,,,,,24,"HMDZ, Isopropanol",,,,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,Mesoporous,,1.5,7.7,593,0.403,,,,,
677,Sol-gel,TEOS,,,,,,,,Isopropanol,,H2O,,,HCl,1,,NH4OH,0.1,,,HMDZ,,Isopropanol,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,NH4OH,,,,,7,,,,,,,,24,"HMDZ, Isopropanol",,,,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,Mesoporous,,0.79,6.4,379,0.603,,,,,
678,Sol-gel,TEOS,,,,,,,,Isopropanol,,H2O,,,HCl,1,,NH4OH,0.1,,,HMDZ,,Isopropanol,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,NH4OH,,,,,7,,,,,,,,24,"HMDZ, Isopropanol",,4,Isopropanol,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,Sol-gel,TEOS,,,,,,,,Isopropanol,,H2O,,,HCl,1,,NH4OH,0.1,,,HMDZ,,Isopropanol,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,NH4OH,,,,,7,,,,,,,,24,"HMDZ, Isopropanol",,8,Isopropanol,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,Sol-gel,TEOS,,,,,,,,Isopropanol,,H2O,,,HCl,1,,NH4OH,0.1,,,HMDZ,,Isopropanol,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,NH4OH,,,,,7,,,,,,,,24,"HMDZ, Isopropanol",,14,Isopropanol,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Sol-gel,TEOS,,,,,,,,Isopropanol,,H2O,,,HCl,1,,NH4OH,0.1,,,HMDZ,,Isopropanol,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,NH4OH,,,,,7,,,,,,,,24,"HMDZ, Isopropanol",,16,Isopropanol,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Sol-gel,TEOS,,,,,,,,Isopropanol,,H2O,,,HCl,1,,NH4OH,0.1,,,HMDZ,,Isopropanol,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,NH4OH,,,,,7,,,,,,,,24,"HMDZ, Isopropanol",,24,Isopropanol,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,Mesoporous,,2.2,9.1,777,0.397,,,,,
683,Sol-gel,TEOS,,,,,,,,Isopropanol,,H2O,,,HCl,1,,NH4OH,0.1,,,HMDZ,,Isopropanol,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,NH4OH,,,,,7,,,,,,,,24,"HMDZ, Isopropanol",,48,Isopropanol,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Sol-gel,TEOS,,,,,,,,Isopropanol,,H2O,,,HCl,1,,NH4OH,0.1,,,HMDZ,,Isopropanol,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,NH4OH,,,,,7,,,,,,,,24,"HMDZ, Isopropanol",,70,Isopropanol,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,Sol-gel,TEOS,,HMDZ,,,,,,Isopropanol,,H2O,,,HCl,1,,,,,,HMDZ,,Isopropanol,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,"HMDZ, Isopropanol",140,,,,,,,,,,,,24,"HMDZ, Isopropanol",,,,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,,,1.28,4.6,1071,0.512,,,,,
686,Sol-gel,TEOS,,HMDZ,,,,,,Isopropanol,,H2O,,,HCl,1,,,,,,HMDZ,,Isopropanol,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,"HMDZ, Isopropanol",140,,,,,,,,,,,,24,"HMDZ, Isopropanol",,,,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,,,1.29,5,934,0.472,,,,,
687,Sol-gel,TEOS,,HMDZ,,,,,,Isopropanol,,H2O,,,HCl,1,,,,,,HMDZ,,Isopropanol,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,"HMDZ, Isopropanol",140,,,,,,,,,,,,24,"HMDZ, Isopropanol",,,,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,,,1.3,5,923,0.451,,,,,
688,Sol-gel,TEOS,,HMDZ,,,,,,Isopropanol,,H2O,,,HCl,1,,,,,,HMDZ,,Isopropanol,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,"HMDZ, Isopropanol",140,,,,,,,,,,,,24,"HMDZ, Isopropanol",,24,Isopropanol,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,,,1.36,4.9,1013,0.41,,,,,
689,Sol-gel,TEOS,,HMDZ,,,,,,Isopropanol,,H2O,,,HCl,1,,,,,,HMDZ,,Isopropanol,,,,,,,"TEOS, Isopropanol, H2O, HCl",120,60,,60,2,"HMDZ, Isopropanol",140,,,,,,,,,,,,24,"HMDZ, Isopropanol",,24,Isopropanol,,,,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,,,,,,,,,,,,,,,,,,,,,,,1.56,5.7,968,0.409,,,,,
690,Sol-gel,MTMS,,,,,,,,EtOH,,H2O,,,HCl,0.1,,NH4OH,0.5,,,,,,,,,,CTAB,,"MTMS, EtOH, H2O, HCl, CTAB",,30,,,,NH4OH,,,,,,,6,,,120,EtOH,45,4,,,,EtOH,1,0.333333333333333,45,N-hexane,1,0.5,45,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,2,Ambient Pressure Drying,90,0.101325,4,,,,,,,,,,,,,,,,Microporous,,,,325.96,0.413,12.694,,,,
691,Sol-gel,MTMS,,,,,,,,EtOH,,H2O,,,HCl,0.1,,NH4OH,0.5,,,,,,,,,,CTAB,,"MTMS, EtOH, H2O, HCl, CTAB",,30,,,,NH4OH,,,,,,,6,,,120,EtOH,45,4,,,,EtOH,1,0.333333333333333,45,N-hexane,1,0.5,45,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,2,Ambient Pressure Drying,90,0.101325,4,,,,,,,,,,,,,,,,,,,,358.81,0.297,1.682,,,,
692,Sol-gel,MTMS,,,,,,,,EtOH,,H2O,,,HCl,0.1,,NH4OH,0.5,,,,,,,,,,CTAB,,"MTMS, EtOH, H2O, HCl, CTAB",,30,,,,NH4OH,,,,,,,6,,,120,EtOH,45,4,,,,EtOH,1,0.333333333333333,45,N-hexane,1,0.5,45,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,2,Ambient Pressure Drying,90,0.101325,4,,,,,,,,,,,,,,,,Microporous,,,,543.75,0.153,0.961,,,,
693,Sol-gel,MTMS,,,,,,,,EtOH,,H2O,,,HCl,0.1,,NH4OH,0.5,,,,,,,,,,CTAB,,"MTMS, EtOH, H2O, HCl, CTAB",,30,,,,NH4OH,,,,,,,6,,,120,EtOH,45,4,,,,EtOH,1,0.333333333333333,45,N-hexane,1,0.5,45,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,2,Ambient Pressure Drying,90,0.101325,4,,,,,,,,,,,,,,,,,,,,445.49,0.126,0.487,,,,
694,Sol-gel,MTMS,,,,,,,,EtOH,,H2O,,,HCl,0.1,,NH4OH,0.5,,,,,,,,,,CTAB,,"MTMS, EtOH, H2O, HCl, CTAB",,30,,,,NH4OH,,,,,,,6,,,120,EtOH,45,4,,,,EtOH,1,0.333333333333333,45,N-hexane,1,0.5,45,,,,,,,,,,,,,Ambient Pressure Drying,,60,0.101325,2,Ambient Pressure Drying,90,0.101325,4,,,,,,,,,,,,,,,,Microporous,,,,347.77,0.116,0.382,,,,
695,Sol-gel,MTMS,,,,,,,,EtOH,,H2O,,,HCl,0.1,,NH4OH,0.5,,,TMCS,,N-hexane,,,,"3, 20",CTAB,,"MTMS, EtOH, H2O, HCl, CTAB",,30,,,,NH4OH,,,,,,,6,,,120,EtOH,45,4,,,,EtOH,1,0.333333333333333,45,N-hexane,1,0.5,45,"TMCS, N-hexane ",1,0.5,45,,,,,,,,,Ambient Pressure Drying,,60,0.101325,2,Ambient Pressure Drying,90,0.101325,4,,,,,,,,,,,,,,,,Mesoporous,,,,861.3,0.285,6.773,,,,
696,Sol-gel,MTMS,,,,,,,,EtOH,,H2O,,,HCl,0.1,,NH4OH,0.5,,,TMCS,,N-hexane,,,,"3, 20",CTAB,,"MTMS, EtOH, H2O, HCl, CTAB",,30,,,,NH4OH,,,,,,,6,,,120,EtOH,45,4,,,,EtOH,1,0.333333333333333,45,N-hexane,1,0.5,45,"TMCS, N-hexane ",1,0.5,45,,,,,,,,,Ambient Pressure Drying,,60,0.101325,2,Ambient Pressure Drying,90,0.101325,4,,,,,,,,,,,,,,,,,,,,458.18,0.122,0.494,,,,
697,Sol-gel,TEOS,0.033,,,,,,,EtOH,0.526,H2O,0.133,,HCl,1,0,NH4OH,0.3,0,,,,,,,,,,,"TEOS, H2O, EtOH, HCl",,60,,50,,NH4OH,,5,,,,,,,,,,20,24,,,,EtOH,1,5,50,,,,,,,,,,,,,,,,,Supercritical Drying,,260,8,,,,,,,,,,,,,,,,,,,,,,93.2,3.97,12.7,980.8,0.14,,,,,
698,Sol-gel,TEOS,0.033,,,,,,,EtOH,0.526,H2O,0.133,,HCl,1,0,NH4OH,0.3,0,,,,,,,,,,,"TEOS, H2O, EtOH, HCl",,60,,50,,NH4OH,,5,,,,,,,,,,20,24,,,,EtOH,1,5,50,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,,,,,,,,,,,,,,,,,,,,,,,,91.2,1.94,14.97,732.2,0.2,,,,,
699,Sol-gel,TEOS,0.033,,,,,,,EtOH,0.526,H2O,0.133,,HCl,1,0,NH4OH,0.3,0,,,,,,,,,,,"TEOS, H2O, EtOH, HCl",,60,,50,,NH4OH,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Supercritical Extraction Drying,N2,270,10,2,,,,,,,,,,,,,,,,,,,,,95.6,3.53,13.8,961.9,0.09,,,,,
700,Sol-gel,TEOS,,,,,,,,EtOH,,H2O,,,HCl,1,,NH4OH,0.3,,,,,,,,,,,,"TEOS, H2O, EtOH, HCl",,60,,50,,NH4OH,,5,,,,,,,,,,20,24,,,,EtOH,1,5,50,,,,,,,,,,,,,,,,,Supercritical Drying,,260,8,,,,,,,,,,,,,,,,,,700,120,3,,,3.64,21.2,856.7,,,,,,
701,Sol-gel,TEOS,,,,,,,,EtOH,,H2O,,,HCl,1,,NH4OH,0.3,,,,,,,,,,,,"TEOS, H2O, EtOH, HCl",,60,,50,,NH4OH,,5,,,,,,,,,,20,24,,,,EtOH,1,5,50,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,,,,,,,,,,,,,,,,,,,,700,120,3,,,2.24,17.21,641,,,,,,
702,Sol-gel,TEOS,,,,,,,,EtOH,,H2O,,,HCl,1,,NH4OH,0.3,,,,,,,,,,,,"TEOS, H2O, EtOH, HCl",,60,,50,,NH4OH,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Supercritical Extraction Drying,N2,270,10,2,,,,,,,,,,,,,,,,,700,120,3,,,3.24,17.07,915.9,,,,,,
703,Sol-gel,TEOS,,,,,,,,EtOH,,H2O,,,HCl,1,,NH4OH,0.3,,,,,,,,,,,,"TEOS, H2O, EtOH, HCl",,60,,50,,NH4OH,,5,,,,,,,,,,20,24,,,,EtOH,1,5,50,,,,,,,,,,,,,,,,,Supercritical Drying,,260,8,,,,,,,,,,,,,,,,,,1000,120,3,,,1.67,20.92,350.8,,,,,,
704,Sol-gel,TEOS,,,,,,,,EtOH,,H2O,,,HCl,1,,NH4OH,0.3,,,,,,,,,,,,"TEOS, H2O, EtOH, HCl",,60,,50,,NH4OH,,5,,,,,,,,,,20,24,,,,EtOH,1,5,50,,,,,,,,,,,,,,,,,Supercritical Drying,CO2,,,,,,,,,,,,,,,,,,,,1000,120,3,,,0.82,19.38,174.3,,,,,,
705,Sol-gel,TEOS,,,,,,,,EtOH,,H2O,,,HCl,1,,NH4OH,0.3,,,,,,,,,,,,"TEOS, H2O, EtOH, HCl",,60,,50,,NH4OH,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Supercritical Extraction Drying,N2,270,10,2,,,,,,,,,,,,,,,,,1000,120,3,,,1.08,19.71,258.6,,,,,,
706,Sol-gel,TEOS,,,,,,,,EtOH,,H2O,,,HCl,1,,NH4OH,0.3,,,,,,,,,,,,"TEOS, H2O, EtOH, HCl",,60,,50,,NH4OH,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Supercritical Extraction Drying,N2,270,10,2,,,,,,,,,,,,,,,,,,,,,,,,,0.116,,,Powder,,
707,Sol-gel,TEOS,,,,,,,,EtOH,,H2O,,,HCl,1,,NH4OH,0.3,,,,,,,,,,,,"TEOS, H2O, EtOH, HCl",,60,,50,,NH4OH,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Supercritical Extraction Drying,N2,270,10,2,,,,,,,,,,,,,,,,,,,,,,,,,0.084,,,,,
708,Sol-gel,TEOS,,,,,,,,EtOH,,H2O,,,HCl,1,,NH4OH,0.3,,,,,,,,,,,,"TEOS, H2O, EtOH, HCl",,60,,50,,NH4OH,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Supercritical Extraction Drying,N2,270,10,2,,,,,,,,,,,,,,,,,,,,,,,,,0.122,,,,,
709,Sol-gel,TEOS,,,,,,,,EtOH,,H2O,,,HCl,1,,NH4OH,0.3,,,,,,,,,,,,"TEOS, H2O, EtOH, HCl",,60,,50,,NH4OH,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Supercritical Extraction Drying,N2,270,10,2,,,,,,,,,,,,,,,,,,,,,,,,,0.145,,,,,
710,Sol-gel,TEOS,,,,,,,,EtOH,,H2O,,,HCl,1,,NH4OH,0.3,,,,,,,,,,,,"TEOS, H2O, EtOH, HCl",,60,,50,,NH4OH,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Supercritical Extraction Drying,N2,270,10,2,,,,,,,,,,,,,,,,,,,,,,,,,0.219,,,,,
711,Sol-gel,TEOS,,,,,,,,EtOH,,H2O,,N-hexane,HCl,0.1,,NH4OH,0.5,,,TMCS,,N-hexane,,,,"3, 7",,,"TEOS, H2O, EtOH, HCl, N-hexane",600,,,,3,NH4OH,,,,,,,6,,,140,,50,1,,,,"TMCS, N-hexane",1,0.208333333333333,50,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,100,0.101325,4,,,,,,,,,,,,,,,,,,,,,95.8,,,905,0.093,,,Granule,13.69,
712,Sol-gel,TEOS,,,,,,DMA,,EtOH,,H2O,,N-hexane,HCl,0.1,,NH4OH,0.5,,,TMCS,,N-hexane,,,,"3, 7",,,"TEOS, H2O, EtOH, HCl, DMA, N-hexane",600,,,,3,NH4OH,,,,,,,6,,,140,,50,1,,,,"TMCS, N-hexane",1,0.208333333333333,50,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,100,0.101325,4,,,,,,,,,,,,,,,,,,,,Mesoporous,96,,,1206,0.089,,,Granule,15.08,
713,Sol-gel,TEOS,,,,,,DMA,,EtOH,,H2O,,N-hexane,HCl,0.1,,NH4OH,0.5,,,TMCS,,N-hexane,,,,"3, 7",,,"TEOS, H2O, EtOH, HCl, DMA, N-hexane",600,,,,3,NH4OH,,,,,,,6,,,140,,50,1,,,,"TMCS, N-hexane",1,0.208333333333333,50,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,100,0.101325,4,,,,,,,,,,,,,,,,,,,,Mesoporous,96.1,,,1267,0.086,,,Granule,13.26,
714,Sol-gel,TEOS,,,,,,DMA,,EtOH,,H2O,,N-hexane,HCl,0.1,,NH4OH,0.5,,,TMCS,,N-hexane,,,,"3, 7",,,"TEOS, H2O, EtOH, HCl, DMA, N-hexane",600,,,,3,NH4OH,,,,,,,6,,,140,,50,1,,,,"TMCS, N-hexane",1,0.208333333333333,50,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,100,0.101325,4,,,,,,,,,,,,,,,,,,,,Mesoporous,95.6,,,1197,0.096,,,Granule,16.48,
715,Sol-gel,TEOS,,,,,,DMA,,EtOH,,H2O,,N-hexane,HCl,0.1,,NH4OH,0.5,,,TMCS,,N-hexane,,,,"3, 7",,,"TEOS, H2O, EtOH, HCl, DMA, N-hexane",600,,,,3,NH4OH,,,,,,,6,,,140,,50,1,,,,"TMCS, N-hexane",1,0.208333333333333,50,,,,,,,,,,,,,,,,,Ambient Pressure Drying,,100,0.101325,4,,,,,,,,,,,,,,,,,,,,Mesoporous,95.2,,,884,0.106,,,Granule,14.53,
